Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-14 18:48,0.758,0.023,0,0,0,0,v
2017-01-14 18:54,0.725,0.033,0,0,0,0,v
2017-01-14 19:00,0.620,0.023,0,0,0,0,v
2017-01-14 19:06,0.630,0.023,0,0,0,0,v
2017-01-14 19:12,0.587,0.023,0,0,0,0,v
2017-01-14 19:18,0.495,0.023,0,0,0,0,v
2017-01-14 19:24,0.440,0.023,0,0,0,0,v
2017-01-14 19:30,0.413,0.020,0,0,0,0,v
2017-01-14 19:36,0.367,0.016,0,0,0,0,v
2017-01-14 19:42,0.279,0.016,0,0,0,0,v
2017-01-14 19:48,0.207,0.026,0,0,0,0,v
2017-01-14 19:54,0.138,0.033,0,0,0,0,v
2017-01-14 20:00,0.052,0.026,0,0,0,0,v
2017-01-14 20:06,0.003,0.026,0,0,0,0,v
2017-01-14 20:12,-0.108,0.026,0,0,0,0,v
2017-01-14 20:18,-0.197,0.016,0,0,0,0,v
2017-01-14 20:24,-0.299,0.020,0,0,0,0,v
2017-01-14 20:30,-0.322,0.020,0,0,0,0,v
2017-01-14 20:36,-0.420,0.020,0,0,0,0,v
2017-01-14 20:42,-0.492,0.023,0,0,0,0,v
2017-01-14 20:48,-0.525,0.023,0,0,0,0,v
2017-01-14 20:54,-0.509,0.033,0,0,0,0,v
2017-01-14 21:00,-0.620,0.026,0,0,0,0,v
2017-01-14 21:06,-0.666,0.033,0,0,0,0,v
2017-01-14 21:12,-0.686,0.030,0,0,0,0,v
2017-01-14 21:18,-0.669,0.030,0,0,0,0,v
2017-01-14 21:24,-0.761,0.026,0,0,0,0,v
2017-01-14 21:30,-0.748,0.030,0,0,0,0,v
2017-01-14 21:36,-0.755,0.023,0,0,0,0,v
2017-01-14 21:42,-0.827,0.016,0,0,0,0,v
2017-01-14 21:48,-0.732,0.020,0,0,0,0,v
2017-01-14 21:54,-0.663,0.010,0,0,0,0,v
2017-01-14 22:00,-0.856,0.033,0,0,0,0,v
2017-01-14 22:06,-0.784,0.030,0,0,0,0,v
2017-01-14 22:12,-0.636,0.026,0,0,0,0,v
2017-01-14 22:18,-0.633,0.030,0,0,0,0,v
2017-01-14 22:24,-0.581,0.023,0,0,0,0,v
2017-01-14 22:30,-0.509,0.030,0,0,0,0,v
2017-01-14 22:36,-0.456,0.023,0,0,0,0,v
2017-01-14 22:42,-0.476,0.026,0,0,0,0,v
2017-01-14 22:48,-0.331,0.033,0,0,0,0,v
2017-01-14 22:54,-0.223,0.023,0,0,0,0,v
2017-01-14 23:00,-0.305,0.026,0,0,0,0,v
2017-01-14 23:06,-0.164,0.026,0,0,0,0,v
2017-01-14 23:12,-0.141,0.020,0,0,0,0,v
2017-01-14 23:18,-0.010,0.020,0,0,0,0,v
2017-01-14 23:24,-0.003,0.020,0,0,0,0,v
2017-01-14 23:30,0.141,0.020,0,0,0,0,v
2017-01-14 23:36,0.171,0.020,0,0,0,0,v
2017-01-14 23:42,0.141,0.020,0,0,0,0,v
2017-01-14 23:48,0.354,0.026,0,0,0,0,v
2017-01-14 23:54,0.407,0.016,0,0,0,0,v
2017-01-15 00:00,0.417,0.023,0,0,0,0,v
2017-01-15 00:06,0.505,0.033,0,0,0,0,v
2017-01-15 00:12,0.610,0.020,0,0,0,0,v
2017-01-15 00:18,0.663,0.023,0,0,0,0,v
2017-01-15 00:24,0.676,0.016,0,0,0,0,v
2017-01-15 00:30,0.751,0.020,0,0,0,0,v
2017-01-15 00:36,0.863,0.016,0,0,0,0,v
2017-01-15 00:42,0.876,0.013,0,0,0,0,v
2017-01-15 00:48,0.899,0.023,0,0,0,0,v
2017-01-15 00:54,0.968,0.020,0,0,0,0,v
2017-01-15 01:00,1.070,0.026,0,0,0,0,v
2017-01-15 01:06,1.132,0.020,0,0,0,0,v
2017-01-15 01:12,1.132,0.023,0,0,0,0,v
2017-01-15 01:18,1.257,0.033,0,0,0,0,v
2017-01-15 01:24,1.270,0.023,0,0,0,0,v
2017-01-15 01:30,1.309,0.026,0,0,0,0,v
2017-01-15 01:36,1.378,0.023,0,0,0,0,v
2017-01-15 01:42,1.450,0.020,0,0,0,0,v
2017-01-15 01:48,1.434,0.020,0,0,0,0,v
2017-01-15 01:54,1.493,0.023,0,0,0,0,v
2017-01-15 02:00,1.568,0.020,0,0,0,0,v
2017-01-15 02:06,1.526,0.016,0,0,0,0,v
2017-01-15 02:12,1.598,0.026,0,0,0,0,v
2017-01-15 02:18,1.670,0.023,0,0,0,0,v
2017-01-15 02:24,1.729,0.020,0,0,0,0,v
2017-01-15 02:30,1.768,0.020,0,0,0,0,v
2017-01-15 02:36,1.837,0.020,0,0,0,0,v
2017-01-15 02:42,1.890,0.020,0,0,0,0,v
2017-01-15 02:48,1.955,0.020,0,0,0,0,v
2017-01-15 02:54,1.962,0.020,0,0,0,0,v
2017-01-15 03:00,1.982,0.023,0,0,0,0,v
2017-01-15 03:06,2.041,0.023,0,0,0,0,v
2017-01-15 03:12,1.995,0.023,0,0,0,0,v
2017-01-15 03:18,2.034,0.016,0,0,0,0,v
2017-01-15 03:24,2.064,0.020,0,0,0,0,v
2017-01-15 03:30,2.064,0.020,0,0,0,0,v
2017-01-15 03:36,2.110,0.023,0,0,0,0,v
2017-01-15 03:42,2.031,0.020,0,0,0,0,v
2017-01-15 03:48,2.064,0.023,0,0,0,0,v
2017-01-15 03:54,2.070,0.023,0,0,0,0,v
2017-01-15 04:00,1.988,0.026,0,0,0,0,v
2017-01-15 04:06,2.001,0.020,0,0,0,0,v
2017-01-15 04:12,2.047,0.020,0,0,0,0,v
2017-01-15 04:18,1.978,0.023,0,0,0,0,v
2017-01-15 04:24,1.959,0.020,0,0,0,0,v
2017-01-15 04:30,1.880,0.023,0,0,0,0,v
2017-01-15 04:36,1.801,0.020,0,0,0,0,v
2017-01-15 04:42,1.824,0.020,0,0,0,0,v
2017-01-15 04:48,1.791,0.026,0,0,0,0,v
2017-01-15 04:54,1.637,0.023,0,0,0,0,v
2017-01-15 05:00,1.644,0.020,0,0,0,0,v
2017-01-15 05:06,1.601,0.020,0,0,0,0,v
2017-01-15 05:12,1.578,0.016,0,0,0,0,v
2017-01-15 05:18,1.522,0.020,0,0,0,0,v
2017-01-15 05:24,1.398,0.020,0,0,0,0,v
2017-01-15 05:30,1.388,0.020,0,0,0,0,v
2017-01-15 05:36,1.401,0.020,0,0,0,0,v
2017-01-15 05:42,1.289,0.023,0,0,0,0,v
2017-01-15 05:48,1.263,0.016,0,0,0,0,v
2017-01-15 05:54,1.204,0.020,0,0,0,0,v
2017-01-15 06:00,1.161,0.020,0,0,0,0,v
2017-01-15 06:06,1.145,0.020,0,0,0,0,v
2017-01-15 06:12,1.070,0.023,0,0,0,0,v
2017-01-15 06:18,1.004,0.016,0,0,0,0,v
2017-01-15 06:24,1.017,0.020,0,0,0,0,v
2017-01-15 06:30,0.942,0.020,0,0,0,0,v
2017-01-15 06:36,0.876,0.020,0,0,0,0,v
2017-01-15 06:42,0.886,0.020,0,0,0,0,v
2017-01-15 06:48,0.804,0.020,0,0,0,0,v
2017-01-15 06:54,0.758,0.016,0,0,0,0,v
2017-01-15 07:00,0.741,0.016,0,0,0,0,v
2017-01-15 07:06,0.705,0.016,0,0,0,0,v
2017-01-15 07:12,0.643,0.016,0,0,0,0,v
2017-01-15 07:18,0.633,0.013,0,0,0,0,v
2017-01-15 07:24,0.571,0.016,0,0,0,0,v
2017-01-15 07:30,0.505,0.020,0,0,0,0,v
2017-01-15 07:36,0.479,0.016,0,0,0,0,v
2017-01-15 07:42,0.410,0.016,0,0,0,0,v
2017-01-15 07:48,0.394,0.020,0,0,0,0,v
2017-01-15 07:54,0.282,0.016,0,0,0,0,v
2017-01-15 08:00,0.256,0.020,0,0,0,0,v
2017-01-15 08:06,0.249,0.020,0,0,0,0,v
2017-01-15 08:12,0.174,0.030,0,0,0,0,v
2017-01-15 08:18,0.115,0.023,0,0,0,0,v
2017-01-15 08:24,0.092,0.026,0,0,0,0,v
2017-01-15 08:30,0.066,0.026,0,0,0,0,v
2017-01-15 08:36,0.033,0.023,0,0,0,0,v
2017-01-15 08:42,0.000,0.030,0,0,0,0,v
2017-01-15 08:48,-0.023,0.033,0,0,0,0,v
2017-01-15 08:54,-0.108,0.036,0,0,0,0,v
2017-01-15 09:00,-0.092,0.033,0,0,0,0,v
2017-01-15 09:06,-0.144,0.056,0,0,0,0,v
2017-01-15 09:12,-0.154,0.052,0,0,0,0,v
2017-01-15 09:18,-0.174,0.056,0,0,0,0,v
2017-01-15 09:24,-0.207,0.069,0,0,0,0,v
2017-01-15 09:30,-0.194,0.075,0,0,0,0,v
2017-01-15 09:36,-0.213,0.079,0,0,0,0,v
2017-01-15 09:42,-0.246,0.092,0,0,0,0,v
2017-01-15 09:48,-0.259,0.079,0,0,0,0,v
2017-01-15 09:54,-0.217,0.079,0,0,0,0,v
2017-01-15 10:00,-0.253,0.075,0,0,0,0,v
2017-01-15 10:06,-0.256,0.079,0,0,0,0,v
2017-01-15 10:12,-0.200,0.069,0,0,0,0,v
2017-01-15 10:18,-0.203,0.066,0,0,0,0,v
2017-01-15 10:24,-0.197,0.059,0,0,0,0,v
2017-01-15 10:30,-0.203,0.089,0,0,0,0,v
2017-01-15 10:36,-0.190,0.059,0,0,0,0,v
2017-01-15 10:42,-0.144,0.072,0,0,0,0,v
2017-01-15 10:48,-0.030,0.059,0,0,0,0,v
2017-01-15 10:54,-0.026,0.039,0,0,0,0,v
2017-01-15 11:00,0.010,0.046,0,0,0,0,v
2017-01-15 11:06,0.102,0.062,0,0,0,0,v
2017-01-15 11:12,0.148,0.052,0,0,0,0,v
2017-01-15 11:18,0.190,0.059,0,0,0,0,v
2017-01-15 11:24,0.289,0.052,0,0,0,0,v
2017-01-15 11:30,0.341,0.046,0,0,0,0,v
2017-01-15 11:36,0.384,0.043,0,0,0,0,v
2017-01-15 11:42,0.420,0.052,0,0,0,0,v
2017-01-15 11:48,0.531,0.046,0,0,0,0,v
2017-01-15 11:54,0.581,0.049,0,0,0,0,v
2017-01-15 12:00,0.591,0.072,0,0,0,0,v
2017-01-15 12:06,0.719,0.062,0,0,0,0,v
2017-01-15 12:12,0.758,0.069,0,0,0,0,v
2017-01-15 12:18,0.787,0.066,0,0,0,0,v
2017-01-15 12:24,0.892,0.075,0,0,0,0,v
2017-01-15 12:30,0.968,0.075,0,0,0,0,v
2017-01-15 12:36,1.010,0.079,0,0,0,0,v
2017-01-15 12:42,1.050,0.082,0,0,0,0,v
2017-01-15 12:48,1.194,0.079,0,0,0,0,v
2017-01-15 12:54,1.247,0.112,0,0,0,0,v
2017-01-15 13:00,1.266,0.079,0,0,0,0,v
2017-01-15 13:06,1.371,0.095,0,0,0,0,v
2017-01-15 13:12,1.401,0.118,0,0,0,0,v
2017-01-15 13:18,1.480,0.128,0,0,0,0,v
2017-01-15 13:24,1.555,0.095,0,0,0,0,v
2017-01-15 13:30,1.552,0.098,0,0,0,0,v
2017-01-15 13:36,1.585,0.079,0,0,0,0,v
2017-01-15 13:42,1.677,0.118,0,0,0,0,v
2017-01-15 13:48,1.726,0.105,0,0,0,0,v
2017-01-15 13:54,1.732,0.105,0,0,0,0,v
2017-01-15 14:00,1.759,0.128,0,0,0,0,v
2017-01-15 14:06,1.824,0.118,0,0,0,0,v
2017-01-15 14:12,1.850,0.115,0,0,0,0,v
2017-01-15 14:18,1.913,0.118,0,0,0,0,v
2017-01-15 14:24,1.952,0.131,0,0,0,0,v
2017-01-15 14:30,1.952,0.135,0,0,0,0,v
2017-01-15 14:36,2.077,0.102,0,0,0,0,v
2017-01-15 14:42,2.106,0.098,0,0,0,0,v
2017-01-15 14:48,2.126,0.105,0,0,0,0,v
2017-01-15 14:54,2.224,0.108,0,0,0,0,v
2017-01-15 15:00,2.238,0.089,0,0,0,0,v
2017-01-15 15:06,2.228,0.085,0,0,0,0,v
2017-01-15 15:12,2.293,0.095,0,0,0,0,v
2017-01-15 15:18,2.320,0.082,0,0,0,0,v
2017-01-15 15:24,2.300,0.085,0,0,0,0,v
2017-01-15 15:30,2.316,0.069,0,0,0,0,v
2017-01-15 15:36,2.372,0.059,0,0,0,0,v
2017-01-15 15:42,2.310,0.072,0,0,0,0,v
2017-01-15 15:48,2.313,0.059,0,0,0,0,v
2017-01-15 15:54,2.333,0.062,0,0,0,0,v
2017-01-15 16:00,2.313,0.089,0,0,0,0,v
2017-01-15 16:06,2.228,0.056,0,0,0,0,v
2017-01-15 16:12,2.247,0.079,0,0,0,0,v
2017-01-15 16:18,2.238,0.062,0,0,0,0,v
2017-01-15 16:24,2.192,0.059,0,0,0,0,v
2017-01-15 16:30,2.198,0.059,0,0,0,0,v
2017-01-15 16:36,2.159,0.049,0,0,0,0,v
2017-01-15 16:42,2.080,0.043,0,0,0,0,v
2017-01-15 16:48,2.123,0.052,0,0,0,0,v
2017-01-15 16:54,2.057,0.046,0,0,0,0,v
2017-01-15 17:00,1.985,0.043,0,0,0,0,v
2017-01-15 17:06,1.972,0.039,0,0,0,0,v
2017-01-15 17:12,1.919,0.036,0,0,0,0,v
2017-01-15 17:18,1.834,0.036,0,0,0,0,v
2017-01-15 17:24,1.814,0.030,0,0,0,0,v
2017-01-15 17:30,1.778,0.039,0,0,0,0,v
2017-01-15 17:36,1.706,0.030,0,0,0,0,v
2017-01-15 17:42,1.654,0.036,0,0,0,0,v
2017-01-15 17:48,1.631,0.033,0,0,0,0,v
2017-01-15 17:54,1.562,0.033,0,0,0,0,v
2017-01-15 18:00,1.519,0.033,0,0,0,0,v
2017-01-15 18:06,1.490,0.030,0,0,0,0,v
2017-01-15 18:12,1.434,0.039,0,0,0,0,v
2017-01-15 18:18,1.371,0.039,0,0,0,0,v
2017-01-15 18:24,1.348,0.036,0,0,0,0,v
2017-01-15 18:30,1.273,0.043,0,0,0,0,v
2017-01-15 18:36,1.237,0.036,0,0,0,0,v
2017-01-15 18:42,1.168,0.036,0,0,0,0,v
2017-01-15 18:48,1.148,0.033,0,0,0,0,v
2017-01-15 18:54,1.070,0.030,0,0,0,0,v
2017-01-15 19:00,1.040,0.036,0,0,0,0,v
2017-01-15 19:06,1.030,0.033,0,0,0,0,v
2017-01-15 19:12,0.968,0.026,0,0,0,0,v
2017-01-15 19:18,0.915,0.030,0,0,0,0,v
2017-01-15 19:24,0.883,0.033,0,0,0,0,v
2017-01-15 19:30,0.873,0.033,0,0,0,0,v
2017-01-15 19:36,0.797,0.033,0,0,0,0,v
2017-01-15 19:42,0.755,0.030,0,0,0,0,v
2017-01-15 19:48,0.732,0.023,0,0,0,0,v
2017-01-15 19:54,0.659,0.026,0,0,0,0,v
2017-01-15 20:00,0.620,0.023,0,0,0,0,v
2017-01-15 20:06,0.568,0.030,0,0,0,0,v
2017-01-15 20:12,0.548,0.030,0,0,0,0,v
2017-01-15 20:18,0.443,0.023,0,0,0,0,v
2017-01-15 20:24,0.433,0.000,1,0,0,0,v
2017-01-15 20:30,0.387,0.000,1,0,0,0,v
2017-01-15 20:36,0.338,0.000,1,0,0,0,v
2017-01-15 20:42,0.305,0.023,0,0,0,0,v
2017-01-15 20:48,0.223,0.023,0,0,0,0,v
2017-01-15 20:54,0.128,0.020,0,0,0,0,v
2017-01-15 21:00,0.108,0.020,0,0,0,0,v
2017-01-15 21:06,0.039,0.020,0,0,0,0,v
2017-01-15 21:12,-0.056,0.023,0,0,0,0,v
2017-01-15 21:18,-0.079,0.013,0,0,0,0,v
2017-01-15 21:24,-0.151,0.020,0,0,0,0,v
2017-01-15 21:30,-0.207,0.020,0,0,0,0,v
2017-01-15 21:36,-0.230,0.016,0,0,0,0,v
2017-01-15 21:42,-0.259,0.020,0,0,0,0,v
2017-01-15 21:48,-0.312,0.016,0,0,0,0,v
2017-01-15 21:54,-0.341,0.010,0,0,0,0,v
2017-01-15 22:00,-0.322,0.013,0,0,0,0,v
2017-01-15 22:06,-0.374,0.023,0,0,0,0,v
2017-01-15 22:12,-0.351,0.013,0,0,0,0,v
2017-01-15 22:18,-0.354,0.010,0,0,0,0,v
2017-01-15 22:24,-0.407,0.020,0,0,0,0,v
2017-01-15 22:30,-0.361,0.020,0,0,0,0,v
2017-01-15 22:36,-0.367,0.016,0,0,0,0,v
2017-01-15 22:42,-0.400,0.016,0,0,0,0,v
2017-01-15 22:48,-0.367,0.010,0,0,0,0,v
2017-01-15 22:54,-0.374,0.026,0,0,0,0,v
2017-01-15 23:00,-0.331,0.020,0,0,0,0,v
2017-01-15 23:06,-0.348,0.016,0,0,0,0,v
2017-01-15 23:12,-0.299,0.020,0,0,0,0,v
2017-01-15 23:18,-0.259,0.020,0,0,0,0,v
2017-01-15 23:24,-0.269,0.013,0,0,0,0,v
2017-01-15 23:30,-0.167,0.013,0,0,0,0,v
2017-01-15 23:36,-0.174,0.013,0,0,0,0,v
2017-01-15 23:42,-0.085,0.026,0,0,0,0,v
2017-01-15 23:48,-0.059,0.020,0,0,0,0,v
2017-01-15 23:54,-0.020,0.013,0,0,0,0,v
2017-01-16 00:00,0.066,0.026,0,0,0,0,v
2017-01-16 00:06,0.144,0.013,0,0,0,0,v
2017-01-16 00:12,0.128,0.013,0,0,0,0,v
2017-01-16 00:18,0.223,0.023,0,0,0,0,v
2017-01-16 00:24,0.328,0.010,0,0,0,0,v
2017-01-16 00:30,0.338,0.013,0,0,0,0,v
2017-01-16 00:36,0.377,0.020,0,0,0,0,v
2017-01-16 00:42,0.495,0.020,0,0,0,0,v
2017-01-16 00:48,0.522,0.016,0,0,0,0,v
2017-01-16 00:54,0.617,0.026,0,0,0,0,v
2017-01-16 01:00,0.663,0.016,0,0,0,0,v
2017-01-16 01:06,0.761,0.013,0,0,0,0,v
2017-01-16 01:12,0.823,0.013,0,0,0,0,v
2017-01-16 01:18,0.899,0.020,0,0,0,0,v
2017-01-16 01:24,0.978,0.010,0,0,0,0,v
2017-01-16 01:30,1.073,0.016,0,0,0,0,v
2017-01-16 01:36,1.063,0.016,0,0,0,0,v
2017-01-16 01:42,1.135,0.016,0,0,0,0,v
2017-01-16 01:48,1.230,0.016,0,0,0,0,v
2017-01-16 01:54,1.234,0.020,0,0,0,0,v
2017-01-16 02:00,1.309,0.020,0,0,0,0,v
2017-01-16 02:06,1.394,0.013,0,0,0,0,v
2017-01-16 02:12,1.417,0.020,0,0,0,0,v
2017-01-16 02:18,1.447,0.016,0,0,0,0,v
2017-01-16 02:24,1.522,0.016,0,0,0,0,v
2017-01-16 02:30,1.594,0.016,0,0,0,0,v
2017-01-16 02:36,1.640,0.016,0,0,0,0,v
2017-01-16 02:42,1.673,0.016,0,0,0,0,v
2017-01-16 02:48,1.713,0.020,0,0,0,0,v
2017-01-16 02:54,1.778,0.020,0,0,0,0,v
2017-01-16 03:00,1.804,0.020,0,0,0,0,v
2017-01-16 03:06,1.850,0.023,0,0,0,0,v
2017-01-16 03:12,1.903,0.026,0,0,0,0,v
2017-01-16 03:18,1.916,0.030,0,0,0,0,v
2017-01-16 03:24,1.985,0.026,0,0,0,0,v
2017-01-16 03:30,2.005,0.026,0,0,0,0,v
2017-01-16 03:36,2.034,0.020,0,0,0,0,v
2017-01-16 03:42,2.116,0.023,0,0,0,0,v
2017-01-16 03:48,2.096,0.026,0,0,0,0,v
2017-01-16 03:54,2.110,0.026,0,0,0,0,v
2017-01-16 04:00,2.133,0.016,0,0,0,0,v
2017-01-16 04:06,2.146,0.020,0,0,0,0,v
2017-01-16 04:12,2.195,0.013,0,0,0,0,v
2017-01-16 04:18,2.175,0.020,0,0,0,0,v
2017-01-16 04:24,2.129,0.020,0,0,0,0,v
2017-01-16 04:30,2.192,0.013,0,0,0,0,v
2017-01-16 04:36,2.178,0.016,0,0,0,0,v
2017-01-16 04:42,2.116,0.020,0,0,0,0,v
2017-01-16 04:48,2.116,0.013,0,0,0,0,v
2017-01-16 04:54,2.083,0.013,0,0,0,0,v
2017-01-16 05:00,2.080,0.016,0,0,0,0,v
2017-01-16 05:06,2.070,0.016,0,0,0,0,v
2017-01-16 05:12,1.965,0.016,0,0,0,0,v
2017-01-16 05:18,1.969,0.016,0,0,0,0,v
2017-01-16 05:24,1.978,0.016,0,0,0,0,v
2017-01-16 05:30,1.946,0.016,0,0,0,0,v
2017-01-16 05:36,1.900,0.016,0,0,0,0,v
2017-01-16 05:42,1.867,0.016,0,0,0,0,v
2017-01-16 05:48,1.795,0.016,0,0,0,0,v
2017-01-16 05:54,1.791,0.016,0,0,0,0,v
2017-01-16 06:00,1.732,0.016,0,0,0,0,v
2017-01-16 06:06,1.696,0.020,0,0,0,0,v
2017-01-16 06:12,1.588,0.013,0,0,0,0,v
2017-01-16 06:18,1.588,0.016,0,0,0,0,v
2017-01-16 06:24,1.558,0.020,0,0,0,0,v
2017-01-16 06:30,1.486,0.016,0,0,0,0,v
2017-01-16 06:36,1.417,0.016,0,0,0,0,v
2017-01-16 06:42,1.404,0.020,0,0,0,0,v
2017-01-16 06:48,1.339,0.020,0,0,0,0,v
2017-01-16 06:54,1.316,0.020,0,0,0,0,v
2017-01-16 07:00,1.302,0.016,0,0,0,0,v
2017-01-16 07:06,1.211,0.023,0,0,0,0,v
2017-01-16 07:12,1.152,0.013,0,0,0,0,v
2017-01-16 07:18,1.171,0.013,0,0,0,0,v
2017-01-16 07:24,1.132,0.020,0,0,0,0,v
2017-01-16 07:30,1.024,0.013,0,0,0,0,v
2017-01-16 07:36,1.010,0.013,0,0,0,0,v
2017-01-16 07:42,0.961,0.013,0,0,0,0,v
2017-01-16 07:48,0.932,0.013,0,0,0,0,v
2017-01-16 07:54,0.919,0.013,0,0,0,0,v
2017-01-16 08:00,0.873,0.013,0,0,0,0,v
2017-01-16 08:06,0.830,0.013,0,0,0,0,v
2017-01-16 08:12,0.794,0.013,0,0,0,0,v
2017-01-16 08:18,0.768,0.010,0,0,0,0,v
2017-01-16 08:24,0.732,0.013,0,0,0,0,v
2017-01-16 08:30,0.673,0.010,0,0,0,0,v
2017-01-16 08:36,0.633,0.013,0,0,0,0,v
2017-01-16 08:42,0.617,0.010,0,0,0,0,v
2017-01-16 08:48,0.554,0.013,0,0,0,0,v
2017-01-16 08:54,0.522,0.010,0,0,0,0,v
2017-01-16 09:00,0.479,0.010,0,0,0,0,v
2017-01-16 09:06,0.427,0.013,0,0,0,0,v
2017-01-16 09:12,0.397,0.013,0,0,0,0,v
2017-01-16 09:18,0.371,0.020,0,0,0,0,v
2017-01-16 09:24,0.302,0.010,0,0,0,0,v
2017-01-16 09:30,0.285,0.010,0,0,0,0,v
2017-01-16 09:36,0.253,0.010,0,0,0,0,v
2017-01-16 09:42,0.203,0.010,0,0,0,0,v
2017-01-16 09:48,0.184,0.010,0,0,0,0,v
2017-01-16 09:54,0.151,0.013,0,0,0,0,v
2017-01-16 10:00,0.138,0.013,0,0,0,0,v
2017-01-16 10:06,0.108,0.016,0,0,0,0,v
2017-01-16 10:12,0.095,0.016,0,0,0,0,v
2017-01-16 10:18,0.062,0.010,0,0,0,0,v
2017-01-16 10:24,0.052,0.013,0,0,0,0,v
2017-01-16 10:30,0.020,0.010,0,0,0,0,v
2017-01-16 10:36,0.036,0.010,0,0,0,0,v
2017-01-16 10:42,0.003,0.013,0,0,0,0,v
2017-01-16 10:48,0.023,0.010,0,0,0,0,v
2017-01-16 10:54,0.003,0.010,0,0,0,0,v
2017-01-16 11:00,0.003,0.010,0,0,0,0,v
2017-01-16 11:06,0.036,0.013,0,0,0,0,v
2017-01-16 11:12,0.049,0.013,0,0,0,0,v
2017-01-16 11:18,0.000,0.013,0,0,0,0,v
2017-01-16 11:24,0.075,0.016,0,0,0,0,v
2017-01-16 11:30,0.098,0.013,0,0,0,0,v
2017-01-16 11:36,0.092,0.013,0,0,0,0,v
2017-01-16 11:42,0.151,0.013,0,0,0,0,v
2017-01-16 11:48,0.197,0.016,0,0,0,0,v
2017-01-16 11:54,0.187,0.016,0,0,0,0,v
2017-01-16 12:00,0.243,0.016,0,0,0,0,v
2017-01-16 12:06,0.335,0.020,0,0,0,0,v
2017-01-16 12:12,0.315,0.016,0,0,0,0,v
2017-01-16 12:18,0.358,0.016,0,0,0,0,v
2017-01-16 12:24,0.420,0.016,0,0,0,0,v
2017-01-16 12:30,0.466,0.013,0,0,0,0,v
2017-01-16 12:36,0.505,0.013,0,0,0,0,v
2017-01-16 12:42,0.604,0.020,0,0,0,0,v
2017-01-16 12:48,0.666,0.016,0,0,0,0,v
2017-01-16 12:54,0.732,0.013,0,0,0,0,v
2017-01-16 13:00,0.764,0.020,0,0,0,0,v
2017-01-16 13:06,0.906,0.010,0,0,0,0,v
2017-01-16 13:12,0.915,0.013,0,0,0,0,v
2017-01-16 13:18,1.004,0.013,0,0,0,0,v
2017-01-16 13:24,1.076,0.013,0,0,0,0,v
2017-01-16 13:30,1.096,0.010,0,0,0,0,v
2017-01-16 13:36,1.184,0.020,0,0,0,0,v
2017-01-16 13:42,1.243,0.020,0,0,0,0,v
2017-01-16 13:48,1.243,0.013,0,0,0,1,v
2017-01-16 13:54,1.316,0.020,0,0,0,1,v
2017-01-16 14:00,1.388,0.016,0,0,0,1,v
2017-01-16 14:06,1.391,0.023,0,0,0,1,v
2017-01-16 14:12,1.427,0.023,0,0,0,1,v
2017-01-16 14:18,1.509,0.016,0,0,0,1,v
2017-01-16 14:24,1.509,0.016,0,0,0,1,v
2017-01-16 14:30,1.568,0.020,0,0,0,1,v
2017-01-16 14:36,1.634,0.016,0,0,0,1,v
2017-01-16 14:42,1.634,0.020,0,0,0,1,v
2017-01-16 14:48,1.703,0.016,0,0,0,1,v
2017-01-16 14:54,1.759,0.013,0,0,0,1,v
2017-01-16 15:00,1.762,0.020,0,0,0,1,v
2017-01-16 15:06,1.785,0.016,0,0,0,1,v
2017-01-16 15:12,1.854,0.023,0,0,0,1,v
2017-01-16 15:18,1.900,0.020,0,0,0,1,v
2017-01-16 15:24,1.916,0.016,0,0,0,0,v
2017-01-16 15:30,1.939,0.020,0,0,0,0,v
2017-01-16 15:36,2.011,0.016,0,0,0,0,v
2017-01-16 15:42,2.001,0.016,0,0,0,0,v
2017-01-16 15:48,2.034,0.020,0,0,0,0,v
2017-01-16 15:54,2.077,0.020,0,0,0,0,v
2017-01-16 16:00,2.093,0.016,0,0,0,0,v
2017-01-16 16:06,2.073,0.020,0,0,0,0,v
2017-01-16 16:12,2.159,0.016,0,0,0,0,v
2017-01-16 16:18,2.165,0.016,0,0,0,0,v
2017-01-16 16:24,2.119,0.023,0,0,0,0,v
2017-01-16 16:30,2.159,0.020,0,0,0,0,v
2017-01-16 16:36,2.205,0.023,0,0,0,0,v
2017-01-16 16:42,2.152,0.020,0,0,0,0,v
2017-01-16 16:48,2.175,0.023,0,0,0,0,v
2017-01-16 16:54,2.182,0.020,0,0,0,0,v
2017-01-16 17:00,2.142,0.020,0,0,0,0,v
2017-01-16 17:06,2.113,0.020,0,0,0,0,v
2017-01-16 17:12,2.116,0.020,0,0,0,0,v
2017-01-16 17:18,2.067,0.020,0,0,0,0,v
2017-01-16 17:24,2.073,0.016,0,0,0,0,v
2017-01-16 17:30,2.051,0.016,0,0,0,0,v
2017-01-16 17:36,1.985,0.026,0,0,0,0,v
2017-01-16 17:42,1.903,0.020,0,0,0,0,v
2017-01-16 17:48,1.929,0.023,0,0,0,0,v
2017-01-16 17:54,1.867,0.020,0,0,0,0,v
2017-01-16 18:00,1.804,0.020,0,0,0,0,v
2017-01-16 18:06,1.762,0.020,0,0,0,0,v
2017-01-16 18:12,1.696,0.023,0,0,0,0,v
2017-01-16 18:18,1.644,0.026,0,0,0,0,v
2017-01-16 18:24,1.549,0.020,0,0,0,0,v
2017-01-16 18:30,1.542,0.020,0,0,0,0,v
